SIU;LINHA;SUBLINHA;PC; Endereço do Ponto; Nº Imóvel;0; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10 ; 11 ; 12 ; 13 ; 14 ; 15 ; 16 ; 17 ; 18 ; 19 ; 20 ; 21 ; 22 ; 23 ;  Total geral  ;X;Y
10060;5106;1;2;ANTONIO ABRAHAO CARAM, AVE;384;;;;;;; 1 ;;;;;;; 1 ;;; 1 ;;;;;; 1 ;; 5 ;608386.61;7803572.74
10061;64;1;1;ANTONIO ABRAHAO CARAM, AVE;385;;;;;;; 4 ;; 5 ;;; 14 ; 4 ;;; 4 ;; 5 ; 2 ;;;; 5 ;; 42 ;608421.04;7803552.24
10061;64;3;1;ANTONIO ABRAHAO CARAM, AVE;385;;;;;;;;;;; 11 ; 9 ;;; 15 ;; 7 ; 2 ;;;;;;; 45 ;608421.04;7803552.24
10061;67;1;1;ANTONIO ABRAHAO CARAM, AVE;385;;;;;;; 1 ;;;;;; 5 ; 4 ; 4 ; 4 ; 2 ;; 1 ;; 1 ; 2 ;;; 25 ;608421.04;7803552.24
10061;503;1;1;ANTONIO ABRAHAO CARAM, AVE;385;;;;;;; 1 ;;;;;;;;;; 2 ; 6 ;;;;;;; 9 ;608421.04;7803552.24
10061;5106;1;1;ANTONIO ABRAHAO CARAM, AVE;385;;;;; 1 ; 16 ; 7 ; 4 ; 5 ; 2 ; 1 ; 4 ; 3 ; 1 ; 2 ; 1 ; 1 ; 2 ; 1 ;;;;;; 51 ;608421.04;7803552.24
10062;64;1;1;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;; 4 ; 4 ; 2 ;;;;;;;;; 1 ;;;;;;; 11 ;608186.8;7803502.83
10062;67;1;1;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;;;;;;;; 2 ;;; 1 ; 2 ; 5 ;;;;;;; 11 ;608186.8;7803502.83
10062;67;5;1;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;; 1 ;;;;;;;;;;; 1 ;;;;;;; 3 ;608186.8;7803502.83
10062;504;1;1;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;;;;;;;;;;;; 5 ;; 2 ;; 1 ;;;; 8 ;608186.8;7803502.83
10062;506;1;1;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;;;;;;; 2 ;;;;;;;;;;;;; 2 ;608186.8;7803502.83
10062;506;3;1;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;;;;;;;;;;;;;; 2 ;;;;;; 2 ;608186.8;7803502.83
10062;506;4;1;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;;;;;;;;;;;;;; 2 ;;;;;; 2 ;608186.8;7803502.83
10062;5106;1;2;ANTONIO ABRAHAO CARAM, AVE;590;;;;;;; 1 ;;;;;;;;;; 1 ; 1 ; 3 ;;;;;; 6 ;608186.8;7803502.83
10063;64;1;1;ANTONIO ABRAHAO CARAM, AVE;763;;;;;;;; 1 ;;; 1 ;; 2 ;;; 3 ; 18 ;; 9 ;; 15 ;;;; 49 ;608045.07;7803421.35
10063;64;3;1;ANTONIO ABRAHAO CARAM, AVE;763;;;;;;;; 4 ; 8 ;; 3 ;;;;; 4 ;; 5 ;;;;;;; 23 ;608045.07;7803421.35
10063;67;1;1;ANTONIO ABRAHAO CARAM, AVE;763;;;;;;;;;; 2 ;;; 2 ; 1 ; 1 ; 13 ; 6 ; 5 ; 2 ;;;;;; 33 ;608045.07;7803421.35
10063;67;5;1;ANTONIO ABRAHAO CARAM, AVE;763;;;;;;;;;;;;;;;; 3 ;; 4 ;;;;;;; 6 ;608045.07;7803421.35
