SIU;LINHA;SUBLINHA;PC; Endereço do Ponto; Nº Imóvel;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;Total geral;X;Y
10041;4102;1;1;AMERICO VESPUCIO, AVE;365;;;;;0;1;11;9;9;3;4;4;3;;2;1;1;9;2;1;;;;;62;609422.83;7800548.61
10041;4205;1;1;AMERICO VESPUCIO, AVE;365;;;;;;1;6;9;4;1;7;2;3;2;;;2;;4;1;;2;;;43;609422.83;7800548.61
10042;504;1;1;AMERICO VESPUCIO, AVE;435;;;;;;4;7;;3;6;0;;;;;3;;6;0;;;;;;30;609322.85;7800457.36
10042;504;2;1;AMERICO VESPUCIO, AVE;435;;;;;;;;;;;;;;;;;;;;;;;5;;5;609322.85;7800457.36
10042;4102;1;1;AMERICO VESPUCIO, AVE;435;;;;;;5;14;11;10;11;7;6;9;1;6;6;4;9;4;;1;;;;104;609322.85;7800457.36
10042;4205;1;1;AMERICO VESPUCIO, AVE;435;;;;;;2;8;14;12;7;;13;6;4;;;;8;13;4;1;;2;;94;609322.85;7800457.36
10043;503;1;1;AMERICO VESPUCIO, AVE;560;;;;;;4;2;5;;5;;;6;;7;;1;6;1;;;;;;37;609289.63;7800454.46
10043;503;2;1;AMERICO VESPUCIO, AVE;560;;;;;;;;;;;;;;;;;;;;;;2;;;2;609289.63;7800454.46
10043;4102;1;2;AMERICO VESPUCIO, AVE;560;;;;;;;;;;;2;;;;;;;;;;;;;;2;609289.63;7800454.46
10043;4205;1;2;AMERICO VESPUCIO, AVE;560;;;;;;;;;;2;1;1;;1;;;;;;;1;;;;7;609289.63;7800454.46
10044;503;1;1;AMERICO VESPUCIO, AVE;570;;;;;;;7;5;;;0;;3;8;;;4;;1;;;;;;28;609537.05;7800677.06
10044;4102;1;2;AMERICO VESPUCIO, AVE;570;;;;;;1;;;2;;;;3;;;2;5;1;;3;1;3;;;21;609537.05;7800677.06
10044;4103;1;1;AMERICO VESPUCIO, AVE;570;;;;;;1;;;;;;;;;;;;;;;;;;;1;609537.05;7800677.06
10044;4103;1;2;AMERICO VESPUCIO, AVE;570;;;;;2;;;;;;2;2;;;2;1;6;1;3;;;;;;18;609537.05;7800677.06
10044;4103;6;1;AMERICO VESPUCIO, AVE;570;;;;;;2;;4;;;;3;;;;;;;;;;;;;8;609537.05;7800677.06
10044;4205;1;2;AMERICO VESPUCIO, AVE;570;;;;;;;;;;;1;;;;;1;;1;;1;;;;;5;609537.05;7800677.06
10045;504;1;1;AMERICO VESPUCIO, AVE;759;;;;;;4;10;;;;;7;3;;3;2;9;4;0;;;;;;42;609175.57;7800243.68
10045;4102;1;1;AMERICO VESPUCIO, AVE;759;;;;;;4;13;21;19;1;3;;4;;;3;1;2;1;;;;;;72;609175.57;7800243.68
10046;503;1;1;AMERICO VESPUCIO, AVE;780;;;;;;;9;3;;7;;;3;;;;;;;;;;;;21;609122.9;7800208.53
10046;4102;1;2;AMERICO VESPUCIO, AVE;780;;;;;;;1;;2;4;6;3;1;;3;2;2;2;1;;1;;;;31;609122.9;7800208.53
10047;503;1;1;AMERICO VESPUCIO, AVE;1022;;;;;;;;5;;;;;;;;;;;;;;;;;5;608976.35;7800040.41
10047;4102;1;2;AMERICO VESPUCIO, AVE;1022;;;;;;;;;;;;2;2;;5;;2;;2;;;;;;13;608976.35;7800040.41
10048;504;1;1;AMERICO VESPUCIO, AVE;1029;;;;;;6;5;;6;4;;3;9;4;6;2;15;4;2;2;;;;;69;608990.9;7800021.04
10048;4102;1;1;AMERICO VESPUCIO, AVE;1029;3;;;;0;3;10;14;9;3;1;1;1;5;1;;3;6;2;4;3;;;;71;608990.9;7800021.04
10049;640;1;1;MARIA LUCIA PETIT, RUA;313;;;;;;1;;;;;;;1;;;;;;;;;;;;3;606194.31;7808648.09
10049;4103;1;1;MARIA LUCIA PETIT, RUA;313;;;;;;;;1;;;;;;;;;;;;;;;;;1;606194.31;7808648.09
10049;4103;1;2;MARIA LUCIA PETIT, RUA;313;;;;;;;;;;;2;;;;;;;;1;;;;;;3;606194.31;7808648.09
10050;504;1;1;AMERICO VESPUCIO, AVE;1271;;;;;;;14;6;;4;1;7;3;8;3;10;9;11;;5;3;;;;82;608808.33;7799724.18
10050;504;2;1;AMERICO VESPUCIO, AVE;1271;;;;;;;;;;;;;;;;;;;;;2;;;;2;608808.33;7799724.18
10051;503;1;1;AMERICO VESPUCIO, AVE;1278;;;;;;;10;5;;5;;;;4;;;4;;;;6;;;;34;608787.8;7799737.17
10051;503;2;1;AMERICO VESPUCIO, AVE;1278;;;;;;;;;;;;;;;;;;;;;;2;;;2;608787.8;7799737.17
10052;503;1;1;AMERICO VESPUCIO, AVE;2000;;;;;;;;;;;;;;;;;1;;1;;;;;;3;608666.03;7799284.62
10052;9404;1;2;AMERICO VESPUCIO, AVE;2000;;;;;;1;;3;1;;;;;;;;;;;;;;;;5;608666.03;7799284.62
10053;503;1;1;AMERICO VESPUCIO, AVE;2884;;;;;;;;3;;2;;;;;;;1;;;;;;;;6;608441.64;7799153.08
10053;503;2;1;AMERICO VESPUCIO, AVE;2884;;;;;;;;;;;;;;;;;;;;;;3;;;3;608441.64;7799153.08
10053;4032;1;1;AMERICO VESPUCIO, AVE;2884;;;;;;;;;1;;1;;;1;2;;;1;;;;;;;7;608441.64;7799153.08
10054;608;4;1;ANDRADA E SILVA, RUA;132;;;;;;;;;;;;;1;;;;;;;;;;;;1;605423.88;7806972.5
10055;608;1;1;ANDRADA E SILVA, RUA;268;;;;;2;4;;5;;;;;2;2;2;3;;3;2;;;;;;24;605431.72;7806965.98
10055;608;4;1;ANDRADA E SILVA, RUA;268;;;;;;;3;;;;;;;;;;;;;;;;;;3;605431.72;7806965.98
10055;608;5;1;ANDRADA E SILVA, RUA;268;;;;;;2;;;;;;1;;;;;;;;;;;;;3;605431.72;7806965.98
10055;608;6;1;ANDRADA E SILVA, RUA;268;;;;;;1;4;;;;;;;;;;;;;;;;;;5;605431.72;7806965.98
10057;64;1;1;ANTONIO ABRAHAO CARAM, AVE;30;;;;;;;;;;2;;1;;;;;;;;;;;;;3;608863.56;7803739.05
10057;506;1;1;ANTONIO ABRAHAO CARAM, AVE;30;;;;;;;;1;;2;;5;2;4;3;;1;4;;;;;;;23;608863.56;7803739.05
10057;506;2;1;ANTONIO ABRAHAO CARAM, AVE;30;;;;;;4;4;5;;2;;2;;;;3;3;6;;;;;;;28;608863.56;7803739.05
10057;506;3;1;ANTONIO ABRAHAO CARAM, AVE;30;;;;;;;;;;;;;;;;;;;;2;;;4;;6;608863.56;7803739.05
10057;506;4;1;ANTONIO ABRAHAO CARAM, AVE;30;;;;;;;;;;;;;;;;;;;3;;0;;;;4;608863.56;7803739.05
10058;503;1;1;ANTONIO ABRAHAO CARAM, AVE;41;;;;;;4;29;;;;0;;;4;2;;8;12;;;;;;;60;608909.9;7803614.33
