EV; HR; LT; LG; NV; VL; NL; DG; SV; DT
105;20220708101438;-19,911593;-43,919091;40408;24;655;87;2;11573
105;20220708101447;-19,961888;-43,989465;30611;0;5996;0;0;16831
105;20220708101442;-19,925324;-43,986998;40535;44;329;216;1;20765
105;20220708101443;-19,797441;-44,013596;10721;0;495;0;0;5388
105;20220708101441;-19,797565;-43,932160;11205;0;3757;0;1;12000
105;20220708101441;-19,876377;-43,907100;11194;3;1310;180;0;5673
105;20220708101444;-19,963021;-43,940768;31029;35;243;103;1;26787
105;20220708101343;-19,870436;-44,009673;40262;0;7121;0;0;196
105;20220708101436;-19,873788;-43,909592;40402;0;610;0;0;29539
105;20220708101441;-19,900174;-43,946161;10745;1;541;331;1;16806
105;20220708101504;-19,815545;-44,004987;10999;0;5584;0;1;13150
105;20220708101443;-19,874637;-43,908948;20949;0;641;0;2;15860
105;20220708101437;-19,902705;-43,929418;20519;38;5284;65;1;11030
105;20220708101435;-19,925448;-43,925784;11174;8;674;323;1;2885
105;20220708101345;-19,975622;-43,974621;40774;1;872;276;1;7557
105;20220708101444;-19,875392;-43,933520;10822;18;585;103;1;2220
105;20220708101439;-19,919516;-43,938308;30967;33;5713;142;1;17715
105;20220708101437;-19,944055;-43,989434;30425;0;79;0;0;2773
105;20220708101441;-19,797040;-44,013938;40625;0;768;0;0;7555
105;20220708101208;-19,796927;-44,011756;10803;0;502;0;0;5316
105;20220708101441;-19,920102;-43,939292;20737;0;653;91;2;4884
105;20220708101443;-19,912754;-43,954665;40490;21;297;148;1;16404
105;20220708101443;-19,988055;-44,034485;30691;0;243;0;0;5283
105;20220708101441;-19,838889;-43,933245;11099;13;5619;2;1;19126
105;20220708101441;-19,860027;-43,918597;10517;0;1625;251;1;16690
105;20220708101442;-19,864954;-43,927220;20523;31;4514;347;1;28085
105;20220708101443;-19,954097;-44,017666;20840;0;821;0;2;4999
105;20220708101440;-19,931879;-43,947528;30753;14;643;13;2;11271
105;20220708101441;-19,816950;-43,977582;11029;15;5602;45;1;4114
105;20220708101443;-19,921155;-43,937399;40461;35;326;151;1;9546
105;20220708101443;-19,800942;-43,977927;11054;0;521;0;0;1537
105;20220708101510;-19,919366;-43,936191;20865;6;565;190;1;10180
105;20220708101444;-19,962963;-43,987721;60002;0;5628;0;0;1970
105;20220708101211;-19,900845;-43,928455;40836;31;309;187;2;9947
105;20220708101434;-19,879539;-43,912966;20554;0;407;0;1;4215
105;20220708101443;-19,904488;-44,011740;40329;20;374;265;2;18089
105;20220708101445;-19,885551;-43,980246;40541;0;5569;0;0;6913
105;20220708101440;-19,944817;-43,951166;30708;5;2154;305;1;5199
105;20220708101441;-19,914301;-43,953789;20808;10;2374;187;1;8892
105;20220708101439;-19,875219;-43,909268;10561;0;620;0;0;3787
105;20220708101443;-19,930315;-43,929263;30740;25;643;10;0;8608
105;20220708101442;-19,876351;-43,906546;40284;0;374;0;0;3774
105;20220708101442;-19,838103;-43,936488;10907;0;3745;0;0;10090
105;20220708101441;-19,857954;-43,944566;10767;16;952;201;1;1359
105;20220708101443;-19,912167;-43,956056;40661;7;5716;106;1;9149
105;20220708101312;-19,905668;-43,932379;10571;0;3405;0;3;9935
105;20220708101440;-19,923409;-43,945275;20882;12;2374;86;1;10299
105;20220708101443;-19,902708;-43,989804;40706;0;345;0;1;25332
105;20220708101440;-19,908372;-43,928802;20947;0;619;0;2;7024
105;20220708101311;-19,858987;-43,929819;20429;3;1623;192;1;8083
105;20220708101444;-19,861303;-43,923054;20697;8;844;328;0;1663
105;20220708101442;-19,800870;-43,925226;11098;11;3745;252;1;16181
105;20220708101504;-19,963682;-43,963515;40319;0;649;0;0;2869
105;20220708101442;-19,885274;-43,980592;10703;0;5976;0;0;6850
105;20220708101445;-20,005658;-44,035718;30679;0;232;349;1;2624
105;20220708101439;-19,923371;-43,944794;30602;1;4661;112;1;16562
105;20220708101437;-19,870566;-44,009877;40643;0;307;0;0;1067
105;20220708101442;-19,923790;-43,926337;40833;1;3399;43;2;7510
105;20220708101507;-19,833170;-43,888832;20779;0;5477;0;1;11575
105;20220708101445;-19,830306;-43,936316;11097;1;5619;184;1;5706
105;20220708101444;-19,902516;-43,963971;10960;0;877;0;0;3712
105;20220708101439;-19,877261;-43,928696;30522;34;594;16;2;13720
105;20220708101412;-19,922448;-43,925393;30902;0;660;0;1;9621
105;20220708101447;-19,829989;-44,013433;10776;0;5996;0;0;8190
105;20220708101445;-19,851694;-43,927172;20923;0;69;0;0;15689
105;20220708101444;-19,977137;-44,001281;30441;15;1057;61;1;4236
105;20220708101445;-19,852574;-43,927673;20520;0;4514;0
105;20220708101441;-19,973370;-44,019625;30725;0;3999;0;1;21487
105;20220708101444;-19,919963;-43,941632;20928;0;614;210;1;7828
105;20220708101438;-19,858892;-43,998278;10990;14;299;169;1;8537
105;20220708101445;-19,912969;-43,945785;10909;3;303;98;1;8952
105;20220708101343;-19,821693;-43,948213;11037;1;548;96;1;11657
105;20220708101443;-19,945297;-44,016432;40428;0;315;0;1;4649
105;20220708101444;-19,931995;-43,924575;31036;0;660;0;1;11203
105;20220708101441;-19,876222;-43,928684;30568;2;5284;214;1;1858
105;20220708101443;-19,969641;-43,993839;40804;51;33;73;1;856
105;20220708101434;-19,863928;-43,920991;20908;0;588;0;0;2775
105;20220708101448;-19,919531;-43,898140;20749;42;695;276;1;2983
105;20220708101445;-19,923507;-43,957845;40720;0;739;0;0;5976
105;20220708101443;-19,901864;-43,963889;10531;0;712;0
105;20220708101441;-19,951094;-43,931824;30999;7;90;325;2;1032
105;20220708101446;-19,964103;-43,963773;30620;2;597;30;0;2037
105;20220708101500;-19,920039;-43,875721;40849;0;1041;0;2;15165
105;20220708101439;-19,875060;-43,908703;20544;0;5284;0;0;7180
105;20220708101258;-19,878795;-44,015337;10942;0;3536;0;1;2084
105;20220708101445;-19,961818;-43,989462;30826;0;238;0;0;5787
105;20220708101442;-19,892620;-43,950157;10795;54;5777;358;1;16051
105;20220708101444;-19,869130;-43,934238;11147;0;749;0;2;15571
105;20220708101443;-19,916286;-43,945017;11015;0;3536;0;1;14076
105;20220708101446;-19,874285;-43,908862;20389;0;617;0;0;7122
105;20220708101443;-19,916103;-43,952820;40604;5;606;125;1;9494
105;20220708101445;-19,911200;-43,941593;11189;45;734;4;2;5210
105;20220708101443;-19,852597;-43,897183;20555;4;5477;123;1;18301
105;20220708101446;-19,963720;-43,963751;30364;4;597;206;0;1811
105;20220708101441;-19,884668;-43,929636;40731;44;307;163;2;7115
105;20220708101448;-19,917623;-43,995347;40650;0;4399;0;0;3224
105;20220708101442;-19,926503;-43,931429;40493;23;297;244;1;20869
105;20220708101447;-19,863026;-43,921179;20603;0;4661;0;0;7090
105;20220708101445;-19,905386;-44,017568;40550;0;5559;0;0;14105
105;20220708101443;-19,873878;-43,908969;10662;0;3874;0;0;7164
105;20220708101445;-19,832823;-44,005370;10772;20;5996;271;0;6784
105;20220708101447;-19,887748;-43,918675;10903;10;303;198;2;3821
105;20220708101445;-19,869355;-44,014640;40532;0;5559;0;0;9633
105;20220708101444;-19,928182;-43,954684;30901;33;100;58;1;7329
105;20220708101508;-19,919850;-43,946348;40725;25;737;282;2;11152
105;20220708101443;-19,830423;-44,013107;11042;0;5567;0;0;1436
105;20220708101443;-19,961982;-43,989729;30575;0;5284;0;0;18697
105;20220708101441;-19,876572;-43,906848;20766;0;3635;161
105;20220708101447;-19,863161;-43,921142;20543;0;5397;0;0;1498
105;20220708101445;-19,864434;-43,927380;20502;0;5284;0;1;16030
105;20220708101445;-19,923868;-43,926125;10920;0;667;0;1;2464
105;20220708101442;-19,902150;-43,933019;11004;0;749;0;2;8744
105;20220708101449;-19,840333;-43,901498;20800;0;416;0;1;33029
105;20220708101444;-19,880001;-43,951788;40501;49;5559;161;1;4444
105;20220708101447;-19,885047;-43,979688;10511;0;348;346;0;4857
105;20220708101439;-19,874319;-43,909583;20727;0;679;0;0;4132
105;20220708101447;-19,944734;-43,988740;30663;6;107;175;0;10350
105;20220708101447;-19,838032;-43,936327;10908;0;810;0;0;3466
105;20220708101441;-19,945085;-43,989372;30674;0;4023;0;0;9601
105;20220708101447;-19,830194;-44,013438;10710;0;5569;0;0;8207
105;20220708101446;-19,919647;-43,995870;40585;0;737;0;0;541
105;20220708101449;-19,876655;-43,907001;20416;0;772;294;0;9507
105;20220708101445;-19,809707;-43,969963;10811;0;502;0;0;0
105;20220708101450;-20,019971;-44,029211;40369;0;234;276;0;4721
105;20220708101458;-19,814061;-44,008635;10993;11;299;283;1;38077
105;20220708101445;-19,874050;-43,910090;20763;0;639;0;0;0
105;20220708101450;-19,919334;-43,888596;20747;0;614;0;0;2363
105;20220708101450;-19,925291;-43,949803;31064;0;66;0;2;13012
105;20220708101447;-19,808135;-43,928172;11128;0;3757;0;0;2808
105;20220708101447;-19,919736;-43,997519;40770;0;684;0;0;694
105;20220708101448;-19,865075;-43,944054;40708;0;380;0;1;21997
105;20220708101452;-19,867465;-43,903979;20585;27;952;175;0;5160
105;20220708101448;-19,997873;-44,002409;31032;0;243;0;1;45344
105;20220708101445;-19,872413;-43,927223;11025;37;305;6;1;16193
105;20220708101509;-19,949742;-43,970347;30706;0;86;0;1;2272
105;20220708101439;-19,992568;-44,020758;30934;1;206;258;1;33676
105;20220708101438;-19,810219;-43,970142;10549;0;490;0;1;33894
105;20220708101445;-19,916935;-43,883363;20683;0;648;0;2;14592
105;20220708101447;-19,864414;-43,930199;20384;0;3695;0;1;21444
105;20220708101442;-19,969653;-43,973871;31017;26;660;83;1;25066
105;20220708101439;-19,959605;-43,943918;20743;50;565;219;3;12050
105;20220708101446;-19,919640;-43,995847;40581;0;737;0;0;472
105;20220708101450;-19,992793;-44,040196;30938;0;207;0;0;2878
105;20220708101502;-19,925933;-43,936404;30845;0;90;0;1;7593
105;20220708101439;-19,921654;-43,943012;20758;2;679;100;2;9475
105;20220708101449;-19,869067;-44,014867;40780;0;309;0;0;2050
105;20220708101445;-19,904797;-43,935715;20480;44;5282;251;1;5366
105;20220708101450;-19,851803;-43,927255;20875;0;69;0;0;14668
105;20220708101449;-19,830587;-44,013683;11046;0;292;0;0;1643
105;20220708101449;-19,890139;-43,964767;20883;16;334;132;1;151
105;20220708101450;-19,881302;-43,938900;40758;0;1310;0;0;0
105;20220708101442;-19,870580;-44,010176;40630;0;5323;0;0;4977
105;20220708101446;-19,828972;-43,915989;20847;26;6760;36;1;2756
105;20220708101447;-19,829889;-44,013426;10736;0;5567;0;0;1652
105;20220708101444;-19,857524;-43,904000;20460;24;3835;257;1;15786
105;20220708101444;-19,954178;-43,944094;30710;10;6;146;1;2477
105;20220708101451;-19,800913;-43,977839;10696;0;550;0;0;1800
105;20220708101323;-19,880395;-43,927460;20748;12;576;273;1;21052
105;20220708101439;-19,846310;-43,932460;20600;27;952;354;0;2037
105;20220708101441;-19,873993;-43,908908;40335;0;610;0;0;7810
105;20220708101446;-19,874391;-43,909575;10727;0;619;0;0;4048
105;20220708101444;-19,922454;-43,946716;30895;0;677;0;2;7274
105;20220708101445;-19,869338;-44,014794;40531;0;5559;0;0;9623
105;20220708101451;-19,890040;-43,969201;30854;0;351;0;2;19231
105;20220708101445;-19,951135;-43,985478;30919;0;353;0;1;16289
105;20220708101453;-19,918828;-43,888583;20424;0;614;0;0;2635
105;20220708101451;-19,909207;-43,894593;20344;0;629;0;0;1577
105;20220708101452;-19,874102;-43,909475;20755;0;755;0;0;892
105;20220708101451;-19,953613;-43,969857;30844;0;90;0;0;3041
105;20220708101447;-19,973311;-44,019506;30444;0;4958;0;1;21897
105;20220708101442;-19,863185;-43,928327;20679;8;3687;321;1;7
105;20220708101447;-19,871458;-43,904686;30523;0;595;0;2;20737
105;20220708101449;-19,796821;-44,013045;10809;0;550;0;0;0
105;20220708101449;-19,863222;-43,927814;20432;0;3693;0;1;19844
105;20220708101454;-19,875246;-43,908309;10663;0;8118;0;0;4736
105;20220708101453;-19,918855;-43,888616;20632;0;614;0;0;2645
105;20220708101448;-19,963643;-43,963555;10785;0;952;0;0;1909
105;20220708101446;-19,919964;-43,996872;40812;0;7119;0;0;5248
105;20220708101456;-19,919907;-43,996651;40718;0;737;0;0;283
105;20220708101450;-19,869001;-44,014594;40751;0;357;0;0;771
105;20220708101450;-19,919626;-43,995815;40582;0;1041;53;0;2704
105;20220708101447;-19,874076;-43,908819;10566;0;2657;0;0;11815
105;20220708101448;-19,874610;-43,908855;20869;0;2657;0;0;3746
105;20220708101455;-19,961970;-43,989458;30616;0;5620;0;0;1900
105;20220708101455;-19,963811;-43,963936;30738;0;100;0;0;6533
105;20220708101459;-19,797090;-44,013978;20625;0;768;292;0;6023
105;20220708101455;-19,851792;-43,927070;20431;0;847;0;0;2343
105;20220708101455;-19,886423;-43,893253;20596;0;5282;0;0;7877
105;20220708101455;-19,837958;-43,936206;11011;0;5619;0;0;1239
105;20220708101455;-19,852604;-43,927997;20874;0;68;0
105;20220708101456;-19,942259;-43,998530;31037;0;100;0;3;17231
105;20220708101454;-19,801104;-43,978242;11133;0;5623;0;0;5485
105;20220708101454;-19,863361;-43,935478;30418;0;7081;10
105;20220708101457;-19,815924;-43,980036;10970;0;5609;0;1;15971
105;20220708101456;-19,973245;-44,019333;30832;0;899;0;1;31945
105;20220708101455;-19,796723;-44,013309;40519;0;502;0;0;5397
105;20220708101458;-19,776075;-43,990261;11030;0;768;0;1;20088
105;20220708101445;-19,956686;-44,000522;30667;0;66;0;0;0
105;20220708101451;-19,863475;-43,920974;20643;0;1631;0;0;1804
105;20220708101451;-19,807484;-43,979958;10781;0;3740;0;0;4123
105;20220708101457;-20,000342;-43,976119;30852;0;5713;0;1;33718
105;20220708101455;-19,869713;-43,907464;10145;0;608;0;2;23824
105;20220708101503;-19,859313;-43,911180;20760;12;755;91;0;11493
105;20220708101457;-19,886393;-43,893487;20787;0;5477;0;0;7819
105;20220708101458;-19,919632;-43,995654;40584;0;1041;0;0;2697
105;20220708101457;-19,872276;-43,907447;10861;23;608;197;3;235
105;20220708101459;-19,886408;-43,893259;20499;0;5284;0;0;7851
105;20220708101451;-19,875122;-43,908742;20588;0;5284;0;0;5942
105;20220708101458;-19,797245;-44,012549;20542;0;550;0;0;5204
105;20220708101458;-19,919629;-43,995773;40578;0;739;0;0;486
105;20220708101453;-19,796873;-44,011774;10548;0;5574;0;0;3556
105;20220708101458;-19,842661;-43,967469;10830;0;5559;0;1;20311
105;20220708101503;-19,801128;-43,978185;11055;0;5577;0;0;3519
105;20220708101455;-19,809833;-43,969823;10810;0;502;0;1;9
105;20220708101457;-19,963353;-43,972201;30974;0;643;0;1;21610
105;20220708101459;-19,796674;-44,013489;20651;0;768;0;0;0
105;20220708101241;-19,889474;-43,980853;10643;12;608;163;2;233
105;20220708101459;-19,922797;-43,970027;10998;0;872;0;1;15598
105;20220708101450;-19,864403;-43,930468;10372;0;1633;0;1;11471
105;20220708101457;-19,864110;-43,928144;20757;6;807;29;1;8697
105;20220708101442;-19,843221;-43,967203;40497;0;5559;0;1;20552
105;20220708101458;-19,870404;-44,009711;40271;0;7121;0;0;424
105;20220708101502;-19,963791;-43,964262;30851;0;5713;0;0;10483
105;20220708101502;-19,873803;-43,909590;20495;0;5996;0;0;13226
105;20220708101502;-19,796712;-44,013374;10816;0;541;0;0;5488
105;20220708101456;-19,863387;-43,935819;30646;0;5284;0;0;1888
105;20220708101502;-19,829891;-44,024266;10917;0;292;0
105;20220708101455;-19,918871;-43,888789;20745;0;614;0
105;20220708101501;-19,814546;-43,993243;20624;0;5602;0;1;19644
105;20220708101500;-19,838071;-43,936416;10912;0;5614;0;0;3101
105;20220708101457;-19,956990;-43,946127;30709;0;6;0;1;4
105;20220708101501;-19,863341;-43,935866;30927;0;7079;0;0;0
105;20220708101233;-19,863425;-43,935423;30648;0;5282;0;0;1914
105;20220708101503;-19,829918;-44,013579;10943;0;293;0;0;1692
105;20220708101239;-19,973361;-44,019663;10468;0;6698;0;1;18243
105;20220708101502;-19,863564;-43,926889;20688;0;849;316;1;16620
105;20220708101427;-19,915056;-43,973758;30888;34;1066;272;1;16754
105;20220708101437;-19,933903;-43,910259;40886;12;10;35;1;6152
105;20220708101454;-19,864371;-43,927034;20513;0;6559;0;1;20437
105;20220708101234;-19,796693;-44,013470;30683;0;5572;0;0;2959
105;20220708101451;-19,884841;-43,980075;40482;0;297;358;0;10836
105;20220708101501;-19,796262;-44,011298;31091;0;3638;0;1;0
105;20220708101456;-19,923061;-43,925805;20853;0;614;0;1;499090
105;20220708101459;-19,874835;-43,908579;40372;1;617;255;0;7737
105;20220708101507;-19,809447;-43,969899;10735;0;495;0;1;31711
105;20220708101505;-19,994862;-44,023775;30945;0;206;0
105;20220708101457;-19,871011;-44,010259;40459;0;326;127;0;7834
105;20220708101443;-19,874327;-43,909079;40332;1;679;333;0;4140
105;20220708101506;-19,863716;-43,927347;10937;4;813;209;1;12923
105;20220708101505;-19,829716;-44,013485;11041;0;293;0
105;20220708101503;-19,864373;-43,930511;10634;0;6158;0;1;13343
105;20220708101400;-19,948263;-43,983535;30838;31;908;302;1;9441
105;20220708101506;-19,941928;-43,965176;30846;0;90;0;3;10646
105;20220708101236;-19,919642;-43,995669;40583;0;2374;0;0;6190
105;20220708101458;-19,810176;-43,970159;10758;0;6018;0;1;37338
105;20220708101503;-19,994805;-44,023806;30923;0;206;0;1;34268
105;20220708101238;-19,822496;-43,946793;30652;0;4023;0;3;24751
105;20220708101315;-19,994919;-44,024858;30406;0;238;0;1;35909
105;20220708101502;-19,884840;-43,980160;40617;0;899;0;0;16603
105;20220708101506;-19,902883;-43,989636;40820;0;7119;0;0;4496
105;20220708101237;-19,963671;-43,964052;40438;0;5286;0;0;5062
105;20220708101240;-19,945431;-43,988836;31056;0;3357;0
105;20220708101503;-19,815534;-44,016182;10991;0;299;0;1;39611
105;20220708101441;-19,921851;-43,943559;40622;5;595;72;2;7029
105;20220708101505;-19,919033;-43,889111;20476;0;5282;0
105;20220708101456;-19,875057;-43,908740;20489;0;5284;0;0;6074
105;20220708101507;-19,886461;-43,893038;20692;0;407;0;0;4298
105;20220708101236;-19,851653;-43,927290;20663;0;68;0;0;14915
105;20220708101505;-19,998431;-44,001530;31030;0;243;0;1;45393
105;20220708101459;-19,807368;-43,979684;11119;0;5577;0;0;1563
105;20220708101506;-19,956424;-43,999754;31061;0;79;0;2;22131
105;20220708101238;-19,918835;-43,888669;20628;0;614;0;0;2693
105;20220708101459;-19,809891;-43,970419;10802;0;502;306;1;38593
105;20220708101509;-19,863588;-43,920900;20639;0;5538;0;0;1712
105;20220708101239;-19,918925;-43,888782;20631;0;614;0;0;2725
105;20220708101232;-19,797273;-44,012808;20475;0;495;0;0;5359
105;20220708101507;-19,801095;-43,978283;10955;0;5605;0;0;5423
105;20220708101237;-19,897388;-43,977501;11145;0;664;0;1;12733
105;20220708101504;-19,863499;-43,910376;11108;10;597;50;1;477
105;20220708101508;-19,973569;-44,019526;31083;0;899;0;1;31750
105;20220708101240;-19,789765;-44,015048;11126;0;548;0;0;8855
105;20220708101241;-19,988184;-44,034752;31027;0;243;0;0;5285
105;20220708101239;-19,863584;-43,921010;20827;0;624;0;0;5556
105;20220708101241;-19,920748;-43,957382;11089;0;712;0;1;12170
105;20220708101444;-19,921517;-43,982007;11190;0;749;0;2;10
105;20220708101157;-19,885080;-43,979966;40684;0;13;0;0;8794
105;20220708101240;-19,963749;-43,963883;30486;0;100;0;0;6622
105;20220708101241;-19,919326;-43,888547;20746;0;695;0
105;20220708101239;-19,885594;-43,980328;40542;0;5569;0;0;6977
105;20220708101243;-19,952920;-43,970236;30699;6;109;266;0;2389
105;20220708101509;-19,796088;-44,011653;10757;0;502;0;0;5427
105;20220708101242;-19,901568;-43,990748;10846;0;5675;0;1;14867
105;20220708101244;-19,973009;-44,019189;40888;0;6640;0;1;17813
105;20220708101235;-19,809890;-43,970316;10760;0;502;0;1;38396
105;20220708101241;-19,918797;-44,024563;40313;0;374;0
105;20220708101242;-19,830613;-43,947410;11106;0;5616;0;1;13411
105;20220708101244;-19,998095;-44,002216;30688;0;243;0;1;45248
105;20220708101234;-19,789807;-44,015474;11130;0;3757;0;0;12246
105;20220708101242;-19,865651;-44,017866;10890;0;3536;0;1;28320
105;20220708101241;-19,791126;-43,964075;11125;0;1905;0;1;14258
105;20220708101235;-19,821856;-43,948542;10829;0;4514;0;1;35274
105;20220708101244;-19,808004;-43,927607;10441;0;3747;0;1;14081
105;20220708101240;-19,830449;-44,013917;10768;0;5996;0;0;8314
105;20220708101240;-19,907654;-43,884088;40887;0;7759;0;1;10007
105;20220708101447;-19,912102;-43,929116;20868;7;619;284;1;2787
105;20220708101251;-19,815435;-44,016088;10994;0;299;0;1;39648
105;20220708101241;-19,838425;-43,936620;10750;0;5559;0;0;8317
105;20220708101247;-19,829778;-44,012888;11052;0;5563;0;0;2449
105;20220708101244;-19,984625;-44,052819;30777;0;4018;0;1;49478
105;20220708101242;-19,822167;-43,948218;10746;0;3740;0;1;27989
105;20220708101236;-19,885396;-43,980290;40544;0;5569;0;0;6958
105;20220708101241;-19,873919;-43,909194;10537;0;617;0;0;7778
105;20220708101242;-19,885531;-43,979690;10498;0;59;0;0;9201
105;20220708101245;-19,810162;-43,970147;10837;0;6018;0;1;37257
105;20220708101243;-19,808064;-43,927893;10855;0;3757;0;0;2215
105;20220708101244;-19,842880;-43,966909;10847;0;7140;0;1;26933
105;20220708101243;-19,903260;-43,963912;10569;0;877;0;0;4099
105;20220708101238;-19,870509;-44,009719;40460;0;309;0;0;1006
105;20220708101243;-19,797410;-44,012479;10897;0;5572;0;0;2965
105;20220708101240;-19,852053;-43,927933;20880;0;69;306;0;15873
105;20220708101244;-19,796553;-44,010864;10649;0;1917;244;0;5082
105;20220708101244;-19,838584;-43,936803;30587;0;3740;0;0;5200
105;20220708101247;-19,822119;-43,948246;20529;0;3740;0;1;28431
105;20220708101248;-19,876348;-43,906279;20839;0;821;0;0;0
105;20220708101451;-19,987589;-44,008671;30573;44;243;164;1;41092
105;20220708101247;-19,863337;-43,935510;30608;0;6559;0;0;1845
105;20220708101244;-19,807054;-43,980334;11118;0;5577;0;0;1396
105;20220708101246;-19,863399;-43,935320;30607;0;4661;67;0;6716
105;20220708101247;-19,885439;-43,980203;40574;0;7140;0;0;6856
105;20220708101245;-19,830211;-44,012780;11141;0;5567;246;0;1662
105;20220708101245;-19,963764;-43,963935;30583;0;952;0;0;1932
105;20220708101248;-19,994500;-44,023505;30951;0;206;122;1;34485
105;20220708101459;-19,876542;-43,906468;20767;0;4736;0;0;0
105;20220708101246;-19,806669;-43,980114;10777;0;550;0;0;1650
105;20220708101250;-19,821112;-44,005882;11018;0;5567;0;1;14566
105;20220708101247;-19,962761;-43,972729;30968;0;597;0;1;22941
105;20220708101247;-19,844320;-43,966797;20526;0;5675;0;3;11509
105;20220708101246;-19,800822;-43,978083;10482;0;5600;0;0;5037
105;20220708101247;-19,988189;-44,034932;31081;0;245;0;0;1889
105;20220708101246;-19,944092;-43,989255;30428;0;2557;0
105;20220708101246;-19,945149;-43,989054;30426;0;5632;0;0;5580
105;20220708101247;-19,830393;-44,013139;10724;0;290;0;0;7026
105;20220708101245;-19,890294;-43,950950;40741;0;334;0;1;2143
105;20220708101251;-19,875138;-43,908373;20492;0;7058;0;0;6251
105;20220708101243;-19,796522;-44,011386;10651;0;1917;0;0;4893
105;20220708101328;-19,944848;-43,988271;30665;0;66;241
105;20220708101249;-19,822067;-43,948101;20510;1;4514;12;1;36305
105;20220708101248;-19,885949;-43,980433;40693;0;870;0;0;8952
105;20220708101243;-19,945102;-43,989370;30641;0;4023;0;0;9642
105;20220708101247;-19,945376;-43,988800;31065;0;3357;0;0;6362
105;20220708101250;-19,845818;-43,920612;30796;0;66;0;1;21902
105;20220708101448;-19,993394;-44,023460;40220;0;229;0;1;0
105;20220708101253;-19,797055;-44,013682;30684;0;768;0;0;6489
105;20220708101251;-19,919953;-43,996508;40724;0;737;0;3;12653
105;20220708101322;-19,864056;-44,002477;40561;21;7140;244;0;7903
105;20220708101249;-19,875042;-43,908466;10624;0;1629;0;1;22724
105;20220708101255;-19,860722;-43,974625;10850;0;402;0;2;21052
105;20220708101251;-19,868791;-44,014859;40613;0;357;0;0;753
105;20220708101245;-19,863119;-43,935782;30604;1;7138;16;0;7285
105;20220708101457;-19,936630;-43,981337;40395;17;3405;41;2;3368
105;20220708101255;-19,922111;-43,944653;20626;25;629;306;0;1550
105;20220708101253;-19,874290;-43,908751;10698;0;5976;0;0;13327
105;20220708101252;-19,902599;-43,963950;10471;0;877;0;0;3763
105;20220708101254;-19,851851;-43,927702;20568;0;4661;0
105;20220708101255;-19,838094;-43,936386;11013;0;3755;0;0;5140
105;20220708101253;-19,838174;-43,936525;10904;0;3753;0;0;4550
105;20220708101256;-19,979338;-43,943802;30856;0;100;0;1;24469
105;20220708101252;-19,797182;-44,013024;40624;0;5602;0;0;3362
105;20220708101254;-19,993354;-43,989910;30469;0;281;0;1;9001
105;20220708101256;-19,987688;-44,034315;31079;0;245;0;0;2029
105;20220708101250;-19,973230;-43,947714;30964;0;5286;0;1;55159
105;20220708101249;-19,862904;-43,921238;20637;0;5538;0;0;2377
105;20220708101253;-19,838299;-43,936794;10910;0;597;0;0;23777
105;20220708101255;-19,851700;-43,927188;20673;0;68;0;0;14300
105;20220708101259;-19,965290;-43,955381;30599;38;952;317;0;2450
105;20220708101254;-19,923533;-44,000250;20952;0;677;0;1;13948
105;20220708101253;-19,863750;-43,935452;30924;0;7079;164;0;11288
105;20220708101253;-19,796876;-44,013054;10812;0;541;0;0;5405
105;20220708101259;-19,962788;-43,987724;30724;0;3995;0;0;7619
105;20220708101256;-19,841593;-43,966862;40540;0;5284;0;0;7929
105;20220708101258;-19,994732;-44,024640;30954;0;238;0
105;20220708101258;-19,963808;-43,964010;30848;0;565;0;0;5060
105;20220708101258;-19,838122;-43,936167;10494;6;3755;140;0;5061
105;20220708101254;-19,884325;-43,912767;30505;0;7619;0;1;19397
105;20220708101257;-19,897147;-43,926579;10542;0;619;0
105;20220708101259;-19,863153;-43,926904;20453;0;6158;0;1;13553
105;20220708101456;-19,938413;-44,024290;40803;10;329;44;1;2186
105;20220708101254;-19,963867;-43,964085;40806;0;908;289;0;7121
105;20220708101300;-19,901980;-43,990436;40825;0;5979;0
105;20220708101256;-19,875370;-43,908669;20335;0;6039;0;0;3802
105;20220708101458;-19,883523;-43,940432;40694;32;4055;58;1;767
105;20220708101259;-19,829042;-43,926377;20926;0;72;0;1;29493
105;20220708101258;-19,885065;-43,979707;10860;1;348;138;0;14818
105;20220708101244;-19,876173;-43,907055;20838;0;2354;0;0;6660
105;20220708101256;-19,987659;-44,034496;30692;1;245;48;0;1861
105;20220708101259;-19,945123;-43,988729;31060;2;107;326;0;2725
105;20220708101251;-19,963649;-43,964022;40337;0;313;0;0;10453
105;20220708101301;-19,962982;-43,974389;11063;0;59;0;2;25034
105;20220708101250;-19,886016;-43,980425;40552;0;5559;0;0;7160
105;20220708101501;-19,921234;-43,945788;40792;0;7121;0;1;18532
105;20220708101302;-19,973640;-44,019934;30644;0;915;0;1;11009
105;20220708101301;-19,919839;-43,996831;30899;0;660;0;0;6701
105;20220708101300;-19,797277;-44,012737;10732;0;495;0
105;20220708101259;-19,833641;-44,027793;10925;0;5563;0;1;20201
105;20220708101302;-19,909232;-43,894798;20481;0;612;116;3;0
105;20220708101301;-19,864376;-43,930376;10367;0;1627;0;1;21859
105;20220708101304;-19,995081;-44,024710;31048;0;4018;0;0;5139
105;20220708101256;-19,851752;-43,927078;20879;0;69;0;0;14287
105;20220708101301;-19,829383;-44,013027;10706;0;5569;0;0;8023
